Name	control_1	control_2	control_3	NVP64wt_1	NVP64wt_2	NVP64wt_3	NVP64cu_1	NVP64cu_2	NVP64cu_3
AT4G27730.1	1.87387	1.86544	1.86771	1.83874	1.97581	1.77514	2.40141	2.39083	2.66727
jgi|MoeNVP64_1|320524|fgenesh1_pg.6_#_344	NA	NA	NA	0	0	0	0	0	0
AT4G27750.1	14.8358	12.8316	13.8252	13.5854	13.6055	15.9796	14.0854	14.6999	14.5187
jgi|MoeNVP64_1|355170|fgenesh1_kg.17_#_249_#_TRINITY_DN7693_c4_g1_i1	NA	NA	NA	0.013023	0	0	0	0	0.00692
AT4G08878.1	0	0	0	0	0	0	0	0	0
AT4G27760.1	17.2503	17.7756	15.522	14.7823	16.139	16.1973	17.3965	15.9085	16.4272
jgi|MoeNVP64_1|68284|CE67763_4929	NA	NA	NA	0.00616	0	0.015693	0	0.006674	0.013093
AT4G27780.1	11.5577	10.2754	11.7478	9.85048	10.4704	9.89979	9.1803	11.4634	9.89096
AT5G24960.2	0.410315	0.605549	0.954244	0	0.624478	0.313983	0.755481	0.589172	1.22904
AT4G27800.2	0.65196	1.66844	1.8726	1.83792	2.05599	0.838242	1.98477	1.33082	1.78228
AT4G27810.1	1.23222	1.16746	1.1572	1.40647	1.17883	1.4144	1.23915	0.842198	1.57344
jgi|MoeNVP64_1|381973|estExt_Genemark1.C_11_t10324	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|362698|gm1.2002_g	NA	NA	NA	0	0	0	0	0	0
AT4G27830.1	7.29141	7.05279	7.69955	7.01757	6.99407	8.12982	7.55335	7.14838	8.01617
AT1G55340.2	9.93137	6.10395	6.93499	7.92382	8.37213	7.03937	6.55415	5.81106	7.84308
AT4G27830.2	0	0	0	0	0	0	0.66034	0	0
AT4G27845.1	0.137092	0.125557	0.138281	0.039806	0	0.050705	0.117589	0.043131	0.126914
jgi|MoeNVP64_1|395171|MIX2417_5_23	NA	NA	NA	0	0	0	0	0	0
AT1G64530.1	20.8934	20.3916	20.4833	21.259	23.4325	21.7339	21.905	23.7156	25.7926
AT4G28270.1	6.284	6.43471	6.64664	8.55288	7.86948	9.58737	7.29899	9.67932	9.77658
AT5G36228.1	0	0	0	0	0.018526	0	0	0	0
AT4G27860.1	7.54516	6.41684	8.49146	7.22921	7.98673	6.47255	5.03798	6.12774	6.82095
jgi|MoeNVP64_1|386194|fgenesh1_pm.1_#_162	NA	NA	NA	0	0.01988	0	0	0	0
AT1G76580.2	0	0	0	0	0.058757	0.037808	0.11745	0	0.038461
AT1G74090.1	32.6783	31.369	48.276	34.9362	34.6767	32.108	38.587	36.439	46.7505
AT4G27860.2	17.5708	12.4107	15.3047	14.7877	11.7166	14.0789	11.5547	11.9928	14.2101
AT4G27870.1	18.8946	16.8586	16.5646	15.6035	15.8148	15.9033	15.0357	16.0694	15.6621
jgi|MoeNVP64_1|358149|fgenesh1_kg.21_#_14_#_TRINITY_DN7360_c1_g1_i1	NA	NA	NA	0.05341	0.065427	0	0	0	0
AT3G14740.1	5.82592	5.6144	3.88504	6.07562	3.89147	4.00309	4.66217	4.51417	4.62405
AT2G29850.1	0	0	0.024188	0.041776	0	0.026608	0.041137	0.022633	0.066599
AT4G27870.2	0.432624	0.639325	1.14647	1.00234	1.49699	0.522152	0.71794	1.46153	1.38245
AT4G19870.1	2.58951	2.81806	2.59661	2.26893	2.12925	2.63666	3.56687	2.88981	2.94723
AT4G27880.1	11.3288	9.5608	11.5667	10.5227	10.4007	11.3857	9.8698	11.01	10.7074
AT2G44610.1	108.104	109.536	108.615	102.036	104.318	103.954	110.729	112.774	110.257
AT4G27900.1	11.2574	12.2186	12.5015	12.7054	13.1672	13.3317	12.2323	10.8041	13.0771
AT5G51920.1	0.873493	0.754544	1.11135	0.968391	0.995613	0.837049	0.962077	0.852553	1.13945
AT1G78990.1	6.16852	4.48393	6.54952	5.84837	3.57514	5.1586	3.97659	3.29718	4.64059
AT4G27940.1	5.37074	5.54879	5.72732	5.35395	5.30925	5.4884	5.91213	5.37306	5.44619
AT2G26770.1	16.6495	16.2773	16.2865	16.2764	16.4675	16.5007	15.9067	15.8251	18.1322
AT4G27950.1	8.36676	9.8196	9.77188	8.88913	8.72348	9.64479	10.0504	9.5595	8.49004
AT4G27970.1	2.81043	3.18303	3.80142	3.65549	3.48754	3.08335	4.45665	4.02964	5.16591
AT1G64480.4	0	0.438534	0	0.874275	0.474561	1.26189	0.144515	0	1.28803
AT4G27970.2	0.396443	0.277565	0	0.086901	0.683706	0.164212	0.477259	0.21821	0.325523
AT5G37475.1	40.5466	41.4784	41.6159	41.5155	43.9883	40.3293	45.8191	43.2895	45.5643
AT4G27980.1	0.110317	0.045925	0	0	0.192623	0	0	0	0
AT5G66600.15	0	0	0	0	0	0	0	0	0
AT2G46330.2	1300.04	1350.62	1260.54	1486.24	1449.34	1370.87	1468.77	1679.81	1520.47
AT4G27980.2	0	0	0.084402	0	0	0.08253	0	0.087753	0.137714
jgi|MoeNVP64_1|59444|CE58923_4716	NA	NA	NA	0.023839	0.004172	0.013014	0.003353	0.00369	0
AT4G27990.1	4.87953	5.18662	5.78409	6.51528	5.24472	6.59986	4.27701	4.67278	6.00105
AT3G03440.1	6.70124	4.59966	6.83432	5.77258	5.54923	6.11665	4.77931	4.99266	6.06619
AT4G28000.1	0	0	0	0	0	0	0	0	0
AT1G26150.1	9.74481	8.93587	8.96192	10.4617	10.4362	11.6527	11.4479	11.8534	12.167
AT4G28020.4	0	0	0	1.45057	0	0	0.538806	0	0.342869
AT4G28025.2	0	0	0.260203	0.393377	0.266169	0	0	0	0.638204
AT4G28030.2	0	0.09482	0.236735	0	0.282456	0.116096	0.192179	0.102692	0
jgi|MoeNVP64_1|371730|gm1.11034_g	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|354590|fgenesh1_kg.16_#_569_#_TRINITY_DN7865_c0_g1_i1	NA	NA	NA	0	0	0.02814	0.014502	0.007979	0.007826
AT5G55670.1	8.9705	8.33385	7.55453	8.94947	9.44854	8.50715	9.30863	9.55155	9.81833
AT1G15500.1	91.1126	77.8514	90.0799	92.473	91.0889	101.218	88.5145	93.0934	108.711
AT4G28040.1	1.15414	1.40938	1.42874	1.06628	1.25019	0.834345	1.10995	0.643702	0.534231
AT3G03950.3	14.8583	11.7446	11.6472	12.4293	13.0539	13.8942	14.0382	13.5969	14.2887
AT1G21130.1	9.84259	4.70298	8.93841	9.9249	11.266	12.4774	5.21534	6.82233	12.2196
AT3G60020.1	0	0	0.068816	0	0	0	0	0	0
AT1G72050.4	0.696379	0.191001	0.882024	0.547975	0.576965	0.530431	0.718335	0.67505	0.203447
AT4G09340.1	9.78072	8.69039	9.53093	8.7972	9.43113	10.558	9.03814	9.2065	9.58289
AT4G28060.1	1514.64	1462.08	1379.71	1340.05	1358.25	1308.02	1327.82	1331.69	1324.88
AT3G07590.1	63.9863	77.0436	65.4642	70.8775	68.9651	65.5574	76.2038	68.4313	60.2283
AT4G28068.1	0	0	0	0	0	0	0	0	0
AT4G28088.1	7.37926	6.75838	4.65205	7.23139	5.90555	5.11745	7.12066	3.48246	0.853928
jgi|MoeNVP64_1|413735|estExt_fgenesh1_pg.C_8_t10138	NA	NA	NA	0	0	0	0.018223	0.020052	0
AT2G02170.1	7.08602	8.69701	7.17169	7.19599	8.29041	6.9845	8.11422	8.31775	7.59223
AT4G28100.1	11.0188	11.9502	12.2369	11.2328	11.2687	11.2095	12.9885	11.6976	12.6853
AT4G28110.1	1.04144	1.41963	1.10433	1.29892	0.462063	1.58555	0.893284	0.68579	0.70293
AT4G32770.1	2.5532	2.55691	2.56331	2.70209	2.67347	2.34317	2.83469	2.29723	2.49619
AT4G28150.1	2.40951	3.21253	1.83977	3.00493	3.63548	3.46843	2.47027	3.42332	2.70813
AT4G28170.1	0.794084	1.01818	0.560681	0.760879	0.932063	1.05733	0.953563	0.899397	1.24972
AT4G28190.1	13.6857	16.6116	12.5458	13.5838	15.4522	15.3013	15.547	16.0875	15.5188
AT4G28190.2	0.184199	0.062385	0	0	0.072695	0.19448	0	0.063756	0.062533
AT4G28220.2	0	0	1.63544	0.572629	2.10575	0.406977	0.648221	1.75432	2.57252
jgi|MoeNVP64_1|330035|fgenesh1_kg.1_#_1877_#_TRINITY_DN10232_c0_g1_i1	NA	NA	NA	0	0	0	0.00683	0	0
AT4G28230.1	5.01042	4.61658	4.97755	4.90508	4.86182	5.22357	4.8819	4.58622	5.81558
AT4G28250.4	0.723512	2.08969	0.943592	1.47977	1.96135	2.30688	2.21789	2.34693	2.43077
AT4G28280.2	0.310507	0.398134	0.375841	0.324571	0.615764	0.413441	0.266334	0.238022	0.514042
AT5G50310.1	15.6598	17.1985	15.5781	16.1263	15.3822	16.5015	17.6437	16.0722	17.0926
AT4G28300.2	0	0	0	0	0	0	0	0	0
AT1G17090.1	73.1515	68.7597	68.7376	83.8428	66.5535	83.3039	51.1866	75.9485	74.4928
AT4G28310.1	15.1372	17.3018	16.0829	15.647	14.9031	15.4972	18.385	17.9829	16.4798
AT4G28330.1	2.86811	4.08612	3.4073	3.44216	3.6045	2.33377	3.33478	2.82738	3.36322
AT4G28350.1	1.28578	0.592501	0.807526	1.06366	0.845632	0.717828	0.360685	0.511385	0.748631
AT1G61340.1	2.63358	2.06743	2.56156	2.78564	2.86036	2.92219	2.50095	2.175	2.96051
AT1G33340.1	1.36028	1.48891	1.57287	1.77736	1.5754	1.87748	2.20546	2.30162	1.70465
AT4G28390.1	4.51772	3.57	5.16561	4.31887	4.21154	4.488	4.36465	4.21788	4.90706
AT4G28395.1	0	0	0	0	0	0	0	0	0
AT4G28400.2	1.45571	1.313	0.803552	1.61489	0.870081	0.840205	1.45459	3.19022	0.565291
AT4G28410.1	2.04027	3.03725	2.93156	2.58945	2.8282	2.69459	2.95959	3.94801	3.3663
AT4G28430.1	2.97093	2.76829	3.30941	2.8467	3.17014	2.95252	3.20198	3.20645	3.64723
AT3G54620.1	44.2688	37.9099	39.882	39.0621	40.0883	42.2497	35.2228	42.2957	40.7508
AT4G28450.1	17.7916	18.3809	17.2725	17.197	17.7273	17.1701	17.7759	18.1889	19.7309
AT1G02730.1	9.02669	9.05436	9.37175	9.14528	10.5679	9.84472	8.73682	8.54481	10.0336
AT4G28470.1	17.3878	18.228	16.9951	15.4434	18.0554	14.9815	16.8606	17.5248	18.5746
AT4G28485.2	0	0.112789	0	0	0	0	0.03521	0	0
AT4G28550.2	0.8507	0.725494	0.457828	0.532072	0.495474	0.682964	0.29334	0.600647	2.00665
AT3G08790.1	0.055359	0.143653	0.093065	0.128592	0.039381	0.092138	0.094967	0.087084	0.145206
AT4G00260.1	0	0	0	0	0	0	0	0	0
AT4G28560.1	0.078977	0.108498	0.106216	0.103192	0.070227	0.029211	0.079032	0.062119	0.10967
jgi|MoeNVP64_1|270693|e_gw1.1.1054.1	NA	NA	NA	0.007275	0.004456	0.0139	0	0	0
AT2G46710.1	11.9085	12.2029	11.776	11.3687	11.8756	12.2481	12.2751	11.865	12.8879
AT4G28580.1	0.014859	0	0	0.012943	0.015855	0	0.02549	0.014024	0
AT4G28590.1	2.17879	2.60124	2.2958	2.45709	2.69852	2.02902	2.83662	2.25842	2.32319
AT4G28610.1	20.6792	19.1157	20.8437	19.6132	19.8371	20.2005	18.8428	20.3849	21.5164
AT4G28640.3	0	0	0	0	0	0	0	0.340568	0
AT4G28650.1	12.2789	12.7944	10.748	10.1157	10.8982	10.0278	12.0806	13.097	12.5329
AT3G59620.1	0.127471	0.116746	0	0	0	0	0	0	0.118008
AT4G28660.2	12.5015	9.00526	14.5908	13.6812	10.2507	11.0225	11.5684	9.34339	16.0234
AT1G07910.1	0	0	0	0	0	0	0	0	0
AT1G21860.1	0.116849	0.038915	0.02143	0.027759	0.034005	0.047147	0.036446	0	0
AT4G35090.3	5.66695	0	3.05452	1.89701	12.8618	0	11.0315	2.32943	4.87956
AT4G21400.1	0	0	0	0	0	0	0	0	0
AT4G28680.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|196547|CE196026_2015	NA	NA	NA	0	0	0	0	0	0
AT5G59750.3	0	0	0	0.116396	0.233309	0	0.741191	0.332839	0.231151
AT2G32520.2	29.8086	35.2695	34.6409	42.7149	39.0737	33.0583	35.2445	36.1462	39.1945
AT4G28680.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|324304|fgenesh1_pg.12_#_266	NA	NA	NA	0.033487	0.020511	0.021328	0	0	0.017795
AT3G12220.2	0.17057	0.225043	0	0	0	0	0.248881	0.143087	0.502727
AT4G28680.4	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|26803|CE26282_1375	NA	NA	NA	0.020785	0	0.026477	0.020467	0	0.154631
AT2G11851.1	0	0	0	0	0	0	0	0	0
AT4G16960.1	3.96278	3.57626	3.48177	3.71782	3.81549	4.05552	3.4914	4.67158	4.58839
AT4G28680.5	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|287757|estExt_Genewise1.C_2_t10069	NA	NA	NA	0	0.02764	0	0.066655	0	0
AT1G21650.1	0	0	0	0	0	0	0	0	0
AT4G28680.6	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|339199|fgenesh1_kg.5_#_1658_#_TRINITY_DN7812_c4_g4_i2	NA	NA	NA	0.025521	0	0	0.008377	0.009218	0.027123
AT4G28700.1	0.045914	0.042051	0.046312	0.019997	0.061241	0.050945	0.009846	0.043336	0.063758
AT3G51960.2	2.79949	2.34849	1.70248	2.44225	1.80381	2.89899	1.53028	1.88595	2.6525
AT4G28703.1	6.9643	11.3393	9.56142	9.09965	6.812	8.80074	10.4537	10.2251	10.0291
AT1G62630.1	0	0	0	0	0	0	0.015281	0	0
AT4G28706.1	0.627736	0	0.584088	0.582337	0.151868	1.97442	0.106423	0.125486	1.00206
jgi|MoeNVP64_1|399041|MIX6287_1570_42	NA	NA	NA	0.018588	0	0	0	0	0
AT1G06720.3	0	0	0	0	0	0	0.02651	0	0
AT2G38540.1	12.2442	14.0483	14.7934	16.1743	17.6596	16.1241	15.5804	7.49282	13.5773
AT4G28706.2	3.29815	5.31653	2.95686	5.05548	2.74562	3.27355	4.53056	2.07971	1.80831
AT4G28730.1	9.99054	9.68048	9.71476	9.16545	8.26532	9.50449	9.3907	8.70891	9.57869
AT2G33793.3	0	0	0	0	0	0	0	0	0
AT4G28740.1	5.4654	5.12273	5.86313	6.17787	6.49502	6.6525	5.70699	5.88313	6.66722
AT4G28750.1	12.4671	13.8182	18.4224	20.8204	22.0306	20.4416	22.0001	12.0669	17.3491
jgi|MoeNVP64_1|338353|fgenesh1_kg.5_#_812_#_TRINITY_DN5346_c1_g1_i1	NA	NA	NA	0.071516	0.029202	0.030366	0.046947	0	0.025335
AT3G13460.3	0	0	0	0	0	0	0.067643	0	0
AT4G28770.2	50.293	45.1668	51.2722	45.8059	47.1778	43.2412	39.7186	45.7005	48.4784
jgi|MoeNVP64_1|351205|fgenesh1_kg.13_#_530_#_TRINITY_DN6832_c1_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT4G28775.1	0	0	0	0.075347	0	0	0	0	0
jgi|MoeNVP64_1|275731|e_gw1.5.622.1	NA	NA	NA	0	0	0	0	0	0
AT1G14380.1	12.3095	13.2023	12.643	11.607	13.5612	12.3102	13.2196	12.5218	13.2757
AT4G28780.1	0	0	0	0	0	0	0	0	0
AT4G28800.2	0.038751	0	0	0	0	0.057331	0	0	0
AT4G28815.1	0	0	0	0	0	0	0	0	0
AT4G28820.4	0	0	0.674707	1.41611	0	1.60105	1.01035	0.177395	1.26063
jgi|MoeNVP64_1|385710|estExt_Genemark1.C_230093	NA	NA	NA	0	0	0	0	0	0
AT4G28820.5	3.13143	0	2.94261	7.74899	4.25312	0	3.41726	10.6613	5.13387
jgi|MoeNVP64_1|362022|gm1.1326_g	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|355414|fgenesh1_kg.17_#_493_#_TRINITY_DN7581_c0_g1_i3	NA	NA	NA	0	0	0.015269	0	0	0
AT4G28830.1	13.9285	14.0624	16.1082	12.8489	17.5848	14.5479	17.0158	14.1204	13.9997
AT4G37770.1	0.025033	0.045854	0.063126	0.021806	0.066779	0.013888	0.05368	0.035441	0.011587
AT2G15535.1	0	0	0	0	0	0	0	0	0
AT3G04120.1	852.415	849.441	803.107	755.836	852.575	749.828	739.703	728.187	761.98
AT4G28840.2	0	0.145787	0	0	0	0	0	0	0.149593
AT1G01110.2	3.20316	4.53605	3.98561	3.93496	3.80975	3.8529	4.09879	3.44179	3.61767
AT4G28880.1	39.2589	37.0509	39.1084	37.1931	38.8927	36.2698	34.9425	40.1179	41.7978
AT1G08810.2	0	0	0	0	0	0.248061	0.153669	0	0
AT4G28890.1	7.72258	6.79396	6.72863	6.87163	6.67502	6.81824	4.53468	6.87096	7.35425
AT3G14630.1	0	0	0	0	0	0	0	0	0
AT4G28930.1	0.937532	0.620135	1.15581	0.635181	0.44462	1.21365	0.625455	0.393285	0.964366
AT1G12370.2	5.9785	5.43498	5.74747	5.93444	5.54906	4.64604	5.12205	5.9048	5.99234
AT4G28940.1	18.4651	10.0735	16.2191	12.1348	12.6886	13.154	10.2621	7.35634	11.7671
jgi|MoeNVP64_1|350802|fgenesh1_kg.13_#_127_#_TRINITY_DN3213_c0_g2_i1	NA	NA	NA	0.011252	0.013783	0	0	0	0
jgi|MoeNVP64_1|277903|e_gw1.7.467.1	NA	NA	NA	0	0	0	0	0	0.067433
AT5G14600.1	9.0926	11.6548	10.6828	9.44006	9.9651	9.61076	11.3729	9.55069	9.80466
AT4G28940.2	0	0	0	0	0	0	0	0	0
AT5G19400.1	21.6514	19.4482	19.8538	19.063	20.5634	19.7165	18.0566	19.8554	21.7009
AT3G28360.1	0.016907	0.042583	0.029844	0.033137	0.036082	0.06097	0.047134	0.059842	0.070434
AT4G28950.1	4.38622	4.99526	4.84747	4.55166	5.6164	4.86689	4.97269	4.49993	5.19049
AT1G50630.2	1.70691	0.580218	1.23497	0.979725	0.660551	1.00056	0.623599	1.35016	1.00786
AT3G61650.1	8.56925	10.2079	9.13265	8.85231	9.78944	8.67304	10.0455	9.05269	9.79266
AT4G29000.1	2.86358	3.07394	2.95407	2.76975	3.16472	3.00201	2.84696	2.9134	2.83174
AT5G44980.1	0.754717	0.728919	1.03809	0.609605	0.702828	0.913553	1.00045	0.647583	0.787611
AT4G29010.1	33.066	29.3188	31.189	29.767	31.8454	30.1961	26.6844	27.5175	31.7831
AT4G29020.1	11.8359	8.47657	17.27	16.5023	16.6479	15.7625	10.9867	5.28761	13.9541
AT3G46330.1	6.31574	3.25074	4.63201	5.24754	5.15572	5.95128	2.5854	5.36712	5.81094
AT4G29020.2	29.4191	21.0039	32.9949	38.2101	48.5489	39.3722	25.6002	10.6327	27.265
AT2G16220.1	0	0	0	0	0	0	0	0	0
AT4G02010.1	10.6521	10.4941	11.0105	10.1778	11.3262	10.5154	11.4047	11.213	11.807
AT4G29033.1	0	0	0	0	0	0	0	0	0
AT5G11790.2	0	0	0	0	0	0	0	0	0
AT4G26480.1	23.2769	21.4358	23.2406	24.327	23.6709	25.1376	25.0024	22.9263	26.8264
AT4G29037.1	0	0	0	0	0	0	0	0	0
AT2G16790.2	0	1.22705	0.666147	1.95584	0.320481	0.539741	0.389921	0.629074	0.115504
AT4G35140.1	3.85632	3.6017	4.07865	3.77617	3.76305	3.8937	3.7705	3.27125	4.20271
AT3G26380.1	5.18684	4.91532	5.37021	5.16786	5.00894	5.43181	5.89763	5.0089	6.10341
AT4G29060.1	6.92385	6.26488	7.14099	8.78279	9.1031	8.781	8.66738	7.65313	9.27236
AT4G34300.1	0.041939	0	0	0	0	0	0.017986	0	0.019413
AT4G29100.2	1.12263	0.282572	0.571861	0.420229	0.871776	0.222531	1.10336	0.693375	0.892288
AT5G23930.1	1.5888	2.11762	2.01952	1.78903	1.65399	1.57659	2.12726	2.10919	1.98505
AT4G29120.1	15.3391	15.492	14.8129	14.5001	16.7163	14.9085	14.1297	16.6186	15.5349
jgi|MoeNVP64_1|324340|fgenesh1_pg.12_#_302	NA	NA	NA	0	0	0	0	0	0
AT2G45010.1	25.595	25.7418	24.1583	22.191	24.9183	22.3947	25.5444	25.0327	23.7779
AT4G29130.1	43.3846	41.0952	42.1442	37.3735	41.7991	36.6365	37.0621	39.6786	40.337
AT4G29150.1	0.061122	0.041984	0	0.026621	0.03261	0.03391	0.013107	0.043268	0.014146
jgi|MoeNVP64_1|352318|fgenesh1_kg.14_#_203_#_TRINITY_DN7914_c0_g1_i2	NA	NA	NA	0	0	0	0	0	0
AT5G38020.2	0	0	0	0	0	0	0	0	0
AT4G30170.1	234.083	215.191	227.809	206.231	219.511	205.744	182.333	251.174	255.088
AT4G29160.2	0	0	0	0	0	0	0	0	0
AT4G15765.1	0.375839	0.376468	0.26492	0.822693	0.222042	0.673553	0.432198	0.467334	0.287921
AT4G29200.1	0	0	0	0	0	0	0	0	0
AT4G29210.1	17.1209	17.0743	19.0684	16.0153	15.6685	15.0496	15.5526	16.4166	17.7998
AT4G29230.3	0.16803	0.050122	0.080595	0.049384	0	0	0	0.064642	0.059719
AT4G29240.1	1.06188	1.05247	0.964088	1.15305	1.6453	1.53333	1.40989	0.796313	1.23891
AT4G29240.2	0	0	0.1815	0	0	0	0	0	0
jgi|MoeNVP64_1|382764|estExt_Genemark1.C_13_t10220	NA	NA	NA	0.020854	0	0.026564	0.006845	0	0.022163
AT4G05170.3	0	0	0	0	0	0.46919	0	0	0.430251
AT4G29280.1	0	0	0	0	0	0	0	0	0
AT5G22990.1	0	0	0.02019	0	0.021358	0.02221	0	0	0
AT4G29285.1	0	0	0	0	0	0	0	0	0
AT4G29290.1	0	0	0	0	0	0	0	0	0
AT2G35730.2	2.23635	1.21702	0.331167	2.42633	2.22976	1.14723	0.832697	3.50509	2.25368
AT4G29300.1	0	0	0	0	0	0	0	0	0
AT3G61940.1	0.019222	0.017605	0.019389	0.016744	0	0.042657	0.016487	0	0.03559
AT4G29310.2	0.236416	0	0	0	0	0.158383	0	0.159777	0.211117
AT5G36230.2	98.0714	102.112	101.676	94.4329	102.157	95.2847	101.308	98.8668	103.486
AT1G18220.1	0	0	0	0	0	0	0	0	0
AT4G29330.1	29.5877	23.7812	26.0001	24.5215	24.2519	23.0615	25.2007	29.5612	28.087
jgi|MoeNVP64_1|282728|e_gw1.14.19.1	NA	NA	NA	0	0	0	0	0	0
AT5G40860.1	4.07446	2.94136	2.22496	2.34633	2.207	2.54142	0.962457	2.60171	2.62276
AT1G53790.2	2.74132	3.68721	4.08666	4.31962	2.96184	4.26859	2.53974	3.7637	1.52826
AT4G29340.1	9.12891	2.73006	6.85911	5.5177	3.28014	6.30498	1.8377	3.51687	3.01828
AT4G29360.1	2.2565	1.901	3.00979	3.51957	3.61534	3.24496	2.76044	3.05802	2.81449
AT4G31570.6	2.80859	1.8553	2.92173	2.1429	1.71811	3.03418	2.563	2.49973	2.33043
jgi|MoeNVP64_1|167769|CE167248_1179	NA	NA	NA	0	0	0	0	0	0
AT4G29370.1	0	0	0	0	0	0	0	0	0
AT5G04740.2	27.9557	18.7874	16.7662	22.4534	15.9293	32.9119	11.3572	14.9727	21.2829
AT4G29480.1	427.717	433.542	413.716	396.098	429.907	402.836	413.196	387.814	404.371
AT4G29600.1	0.064586	0.019717	0.043431	0	0	0.023888	0	0	0
AT4G37550.5	0.130852	0.036275	0.050755	0.040506	0	0.044525	0.173153	0.042403	0.045425
AT4G32272.2	0.340062	0	0	0	0	0	0	0	0
AT4G26040.1	0	0.221817	0	0	0	0	0	0	0
AT4G29630.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|353555|fgenesh1_kg.15_#_516_#_TRINITY_DN7324_c0_g2_i3	NA	NA	NA	0.213102	0.104418	0.217161	0.083936	0	0.181184
AT4G29640.1	0.036696	0	0	0	0.039157	0	0	0	0
AT4G29650.1	0	0	0.057822	0	0.061168	0.031803	0	0	0.026534
AT5G66290.3	4.73243	5.01289	0	5.50473	8.57051	4.88416	6.11697	5.40656	3.12913
AT4G21400.7	0.097071	0.214558	0.112915	0.035075	0	0.335606	0.177804	0	0.344805
AT4G29654.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|146666|CE146145_2232	NA	NA	NA	0.007442	0	0	0.007328	0	0.007909
AT2G21385.2	0	0	0	0	0	0	0	0	0
AT4G29660.1	40.0853	33.1463	41.3573	35.516	46.9283	37.6158	38.7051	39.9966	35.8371
AT4G29670.1	10.7168	10.1161	11.1942	12.2964	10.3936	10.2465	10.7357	10.0232	12.9767
AT4G00460.3	0.255972	0.132629	0.16354	0.273007	0	0	0.347088	0.702013	0.097745
AT4G29680.1	29.3794	31.2795	27.8168	26.0707	30.7751	27.6397	28.7324	25.9297	28.7905
AT4G29710.1	0	0	0	0	0	0	0.081467	0	0
AT4G29730.1	2.89439	2.68991	3.2211	3.36512	3.19957	2.98597	3.19048	3.12698	2.97846
AT4G29740.2	6.91175	3.14348	5.69187	6.61022	3.99929	6.04437	1.55372	3.89336	4.99946
AT5G65050.2	0.734501	0.966167	0	0.905046	0.860942	0.265921	0.198477	0.87644	0.635618
AT4G29740.3	0.15555	0.134784	0.036464	0.328169	0.035689	0.109931	0.0675	0.04102	0.189002
AT4G01510.5	0.233236	0.463263	0.647767	0.120406	0.832629	0	0.369594	0.41986	0
AT4G29770.2	0	0	0	0	0	0	0	0	0
AT1G61667.1	0	0	0	0	0	0	0	0	0
AT4G29850.1	23.5931	19.9297	17.5595	21.7486	19.0646	17.2829	20.4332	21.4036	22.0536
AT1G15020.2	9.62187	12.2761	12.5455	8.53402	11.4628	10.7615	12.2502	10.9806	10.9221
AT4G29890.1	7.46533	7.2156	7.48698	7.61978	7.78347	8.17276	7.79638	8.59254	8.08493
AT4G29930.4	1.31015	0.340849	1.46264	0.720469	0.817559	1.87321	0.610746	0	0
AT4G29930.6	5.53718	4.32267	5.39385	4.48779	2.45035	3.73185	3.9837	2.02121	3.4196
jgi|MoeNVP64_1|362451|gm1.1755_g	NA	NA	NA	0	0	0	0	0	0
AT4G32780.1	0	0	0	0	0	0	0	0	0
AT4G29940.2	0	0	0	0	0	0	0	0	0
AT1G06148.2	0	0	0	0	0	0	0	0	0
AT4G29950.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|371422|gm1.10726_g	NA	NA	NA	0	0	0.185336	0	0	0
AT5G38360.2	0	0	0	0	0	0	0	0	0
AT1G63750.1	0	0	0	0	0	0	0	0	0
AT4G29960.1	22.18	22.4577	22.7933	22.369	23.2221	21.4475	21.4698	20.7596	22.6361
AT4G29970.1	0	0	0	0	0	0	0	0	0
AT5G03340.1	11.9967	11.0421	11.6511	11.4991	12.3396	11.1481	10.2957	10.8018	12.0177
AT1G63860.6	0.107042	0.196261	0.130731	0.067384	0.056718	0.182909	0.127223	0.09255	0
AT4G22650.1	0	0.059951	0.066026	0	0	0	0	0.247131	0.060599
AT4G29990.1	1.19573	1.33623	1.17911	1.49327	1.62092	1.40799	1.40662	1.64106	1.38197
AT3G51290.1	0	0	0	0	0	0	0	0	0
AT4G29990.2	0	0.053556	0.032972	0	0	0	0.026781	0	0.029696
AT2G24645.3	0.104796	0.138636	0.07047	0.202857	0.149097	0.219641	0.247087	0.263765	0.166344
AT4G30000.1	2.72257	2.99633	3.25277	3.27233	4.04079	2.75377	3.8325	3.22123	3.59894
jgi|MoeNVP64_1|355968|fgenesh1_kg.18_#_190_#_TRINITY_DN7569_c0_g2_i2	NA	NA	NA	0	0	0	0	0	0
AT4G31150.3	1.86	3.23765	1.73561	3.0535	2.62734	2.94256	1.78492	0.512727	2.30268
